player_id,match_id,player_name,total_passes,total_shots,total_dribbles,total_interceptions,total_duels,total_fouls_won,total_ball_receipts,total_miscontrols,total_dispossessions,total_errors,total_pressures,total_fouls_committed,total_50-50s,total_clearances,total_dribbled_past,successful_passes,unsuccessful_passes,successful_dribbles,unsuccessful_dribbles,goal_assists,shot_assists,total_xg,goals_scored,unsuccessful_shots,duels_won,duels_lost,clearances,position_code,position,team,event_count
8804.0,3895244,Jonas Hofmann,4,0,0,0,0,1,5,0,0,0,6,1,0,0,0,2,2,0,0,0,0,0.0,0,0,0,0,0,19.0,Center Attacking Midfield,Bayer Leverkusen,23
8804.0,3895250,Jonas Hofmann,36,4,1,0,1,1,32,0,0,0,6,0,0,0,0,25,11,1,0,0,True,0.553304684,0,2,1,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,105
8804.0,3895258,Jonas Hofmann,46,1,0,0,3,2,52,0,1,0,12,0,1,0,0,38,8,0,0,0,3,0.09465459,0,1,0,2,0,18.0,Right Attacking Midfield,Bayer Leverkusen,154
8804.0,3895266,Jonas Hofmann,17,1,0,0,0,0,17,0,0,0,1,0,0,0,0,15,2,0,0,0,True,0.0060533835,0,0,0,0,0,17.0,Right Wing,Bayer Leverkusen,53
8804.0,3895286,Jonas Hofmann,35,6,1,0,1,1,42,1,0,0,13,0,0,0,0,27,8,1,0,0,3,0.446777793,0,5,1,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,129
8804.0,3895302,Jonas Hofmann,46,1,1,0,0,1,47,3,1,0,38,0,0,0,0,38,8,1,0,0,6,0.09542403,0,1,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,178
8804.0,3895309,Jonas Hofmann,37,1,2,0,2,3,44,0,2,0,24,4,1,0,1,27,10,2,0,0,4,0.017508581,0,1,1,0,0,23.0,Center Forward,Bayer Leverkusen,158
8804.0,3895320,Jonas Hofmann,40,1,1,0,3,2,44,1,1,0,10,0,0,0,0,32,8,0,1,0,2,0.19331166,0,0,0,2,0,18.0,Right Attacking Midfield,Bayer Leverkusen,137
8804.0,3895333,Jonas Hofmann,33,2,1,0,0,1,35,1,2,0,41,0,1,1,1,30,3,0,1,0,True,0.092973548,0,1,0,0,1,18.0,Right Attacking Midfield,Bayer Leverkusen,148
8804.0,3895340,Jonas Hofmann,18,2,0,0,1,0,20,1,0,0,5,0,0,0,1,16,2,0,0,True,4,0.6388131050000001,0,1,0,0,0,3.0,Right Center Back,Bayer Leverkusen,60
8804.0,3895348,Jonas Hofmann,66,4,0,0,0,0,64,3,0,0,13,0,0,0,0,59,7,0,0,0,3,0.192856276,0,2,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,213
8805.0,3895210,Christoph Kramer,3,0,0,0,1,0,3,0,0,0,9,1,1,1,0,1,2,0,0,0,0,0.0,0,0,1,0,1,15.0,Left Center Midfield,Borussia Mönchengladbach,21
8808.0,3895121,Matthias Ginter,40,0,0,0,5,1,35,0,1,0,9,0,0,5,4,32,8,0,0,0,0,0.0,0,0,0,3,5,3.0,Right Center Back,Freiburg,130
8808.0,3895275,Matthias Ginter,25,0,0,0,0,0,19,0,0,0,5,1,0,2,1,25,0,0,0,0,0,0.0,0,0,0,0,2,4.0,Center Back,Freiburg,79
8814.0,3895210,Nico Elvedi,35,0,0,0,4,0,28,0,0,0,16,0,1,7,1,30,5,0,0,0,0,0.0,0,0,1,0,7,5.0,Left Center Back,Borussia Mönchengladbach,139
8816.0,3895060,Julian Weigl,57,0,0,0,3,1,50,0,0,0,28,2,0,0,0,49,8,0,0,0,0,0.0,0,0,2,1,0,9.0,Right Defensive Midfield,Borussia Mönchengladbach,193
8816.0,3895210,Julian Weigl,40,0,1,0,3,0,26,0,0,0,34,0,0,5,0,38,2,1,0,0,0,0.0,0,0,2,1,5,10.0,Center Defensive Midfield,Borussia Mönchengladbach,140
8826.0,3895153,Leonardo Bittencourt,49,0,1,0,1,1,47,0,0,0,29,1,0,1,1,40,9,0,1,0,0,0.0,0,0,1,0,1,13.0,Right Center Midfield,Werder Bremen,185
8826.0,3895302,Leonardo Bittencourt,50,2,2,0,3,4,57,0,2,0,35,1,0,0,1,46,4,0,2,0,True,0.10505227,0,1,0,1,0,13.0,Right Center Midfield,Werder Bremen,216
8906.0,3895182,Philipp Förster,10,0,0,0,1,0,15,1,2,0,13,2,0,0,0,8,2,0,0,0,0,0.0,0,0,0,0,0,19.0,Center Attacking Midfield,Bochum,52
8919.0,3895067,Marcel Schuhen,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Darmstadt 98,113
8919.0,3895220,Marcel Schuhen,33,0,0,0,0,0,18,0,0,1,0,0,0,0,0,25,8,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Darmstadt 98,91
8924.0,3895340,Maximilian Wittek,18,0,0,0,8,1,26,1,1,0,14,1,0,1,0,14,4,0,0,0,0,0.0,0,0,1,2,1,21.0,Left Wing,Bochum,94
8931.0,3895121,Philipp Lienhart,27,0,0,0,0,0,16,0,0,0,1,0,0,2,1,18,9,0,0,0,0,0.0,0,0,0,0,2,5.0,Left Center Back,Freiburg,68
8931.0,3895275,Philipp Lienhart,18,0,0,0,1,0,17,0,0,0,6,0,0,2,1,17,1,0,0,0,0,0.0,0,0,1,0,2,4.0,Center Back,Freiburg,60
8934.0,3895320,Pascal Stenzel,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,7.0,Right Wing Back,VfB Stuttgart,8
8938.0,3895139,Janik Haberer,26,1,3,0,2,0,37,3,0,0,35,0,0,0,1,23,3,3,0,0,0,0.02171633,0,0,0,1,0,17.0,Right Wing,Union Berlin,140
8939.0,3895121,Nicolas Höfler,27,0,0,0,5,1,21,0,2,0,25,1,0,1,1,22,5,0,0,0,0,0.0,0,0,2,3,1,10.0,Center Defensive Midfield,Freiburg,115
8939.0,3895275,Nicolas Höfler,35,1,0,0,5,1,26,0,1,0,21,2,0,1,1,30,5,0,0,0,0,0.032508153,0,0,2,1,1,9.0,Right Defensive Midfield,Freiburg,118
8945.0,3895275,Christian Günter,43,2,0,0,0,0,40,0,1,0,9,2,0,3,1,33,10,0,0,0,True,0.051873596,0,2,0,0,3,8.0,Left Wing Back,Freiburg,131
8949.0,3895182,Takuma Asano,4,0,0,0,2,1,16,1,2,0,18,1,0,0,0,2,2,0,0,0,0,0.0,0,0,0,0,0,17.0,Right Wing,Bochum,51
8949.0,3895340,Takuma Asano,4,0,0,0,1,0,9,3,0,0,3,0,0,0,0,2,2,0,0,0,0,0.0,0,0,0,0,0,17.0,Right Wing,Bochum,26
8960.0,3895182,Bernardo Fernandes da Silva Junior,30,1,0,0,6,0,27,1,0,0,18,1,0,2,0,20,10,0,0,0,0,0.045845725,0,0,2,3,2,6.0,Left Back,Bochum,113
8960.0,3895340,Bernardo Fernandes da Silva Junior,14,0,0,0,2,0,10,0,0,0,5,0,0,2,0,11,3,0,0,0,0,0.0,0,0,0,1,2,6.0,Left Back,Bochum,44
8962.0,3895134,Ihlas Bebou,9,0,2,0,0,0,10,1,0,0,1,0,0,0,0,7,2,1,1,0,0,0.0,0,0,0,0,0,7.0,Right Wing Back,Hoffenheim,32
8962.0,3895286,Ihlas Bebou,7,0,1,0,1,0,15,3,1,0,4,1,0,0,0,4,3,0,1,0,0,0.0,0,0,0,0,0,24.0,Left Center Forward,Hoffenheim,38
9085.0,3895309,Salih Özcan,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0,0,0,0,0,9.0,Right Defensive Midfield,Borussia Dortmund,9
9088.0,3895182,Danilo Teodoro Soares,18,0,0,0,0,0,15,1,0,0,5,0,1,0,0,14,4,0,0,0,0,0.0,0,0,0,0,0,8.0,Left Wing Back,Bochum,55
9089.0,3895182,Anthony Losilla,28,1,1,0,2,0,28,2,1,0,22,2,2,0,0,28,0,0,1,0,True,0.04213696,0,1,0,1,0,13.0,Right Center Midfield,Bochum,110
9089.0,3895340,Anthony Losilla,14,0,0,0,2,0,8,0,0,0,7,0,0,1,1,10,4,0,0,0,0,0.0,0,0,1,1,1,9.0,Right Defensive Midfield,Bochum,42
9095.0,3895182,Manuel Riemann,63,0,0,0,0,0,37,0,0,0,2,1,0,0,0,27,36,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bochum,164
9095.0,3895340,Manuel Riemann,46,0,0,0,0,0,19,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bochum,123
9102.0,3895167,Serhou Guirassy,30,3,2,0,2,3,60,3,2,0,10,0,0,2,0,28,2,0,2,0,3,0.436844954,0,1,1,0,2,23.0,Center Forward,VfB Stuttgart,145
9102.0,3895320,Serhou Guirassy,35,6,1,0,0,2,69,4,1,0,15,0,0,2,1,28,7,1,0,0,0,1.434243433,0,5,0,0,2,24.0,Left Center Forward,VfB Stuttgart,170
9109.0,3895086,Jonas Föhrenbach,45,0,0,0,1,1,30,0,0,0,14,2,0,1,1,31,14,0,0,0,0,0.0,0,0,1,0,1,6.0,Left Back,FC Heidenheim,127
9109.0,3895244,Jonas Föhrenbach,45,0,1,0,2,0,30,0,1,0,7,4,0,4,1,29,16,0,1,0,0,0.0,0,0,0,1,4,6.0,Left Back,FC Heidenheim,129
9110.0,3895244,Benedikt Gimber,20,1,0,0,1,0,16,1,0,0,15,2,1,4,1,16,4,0,0,0,0,0.06789194,0,0,1,0,4,5.0,Left Center Back,FC Heidenheim,80
9125.0,3895258,Sargis Adamyan,11,3,1,0,2,4,34,4,2,0,15,1,0,0,0,7,4,1,0,0,0,0.38559688999999997,0,2,0,1,0,22.0,Right Center Forward,FC Köln,104
9133.0,3895134,Marius Bülter,47,1,1,0,1,0,43,0,1,0,16,3,0,1,1,29,18,0,1,0,2,0.006225055,0,0,0,0,1,8.0,Left Wing Back,Hoffenheim,152
9133.0,3895286,Marius Bülter,4,0,0,0,1,0,8,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0.0,0,0,0,0,0,22.0,Right Center Forward,Hoffenheim,17
9159.0,3895134,Grischa Prömel,56,0,1,0,3,2,55,1,1,0,11,1,0,3,1,49,7,1,0,0,True,0.0,0,0,1,0,3,15.0,Left Center Midfield,Hoffenheim,176
9159.0,3895286,Grischa Prömel,8,1,0,0,0,0,6,0,0,0,5,0,0,1,0,7,1,0,0,0,True,0.08963502,0,1,0,0,1,15.0,Left Center Midfield,Hoffenheim,28
9164.0,3895139,Christopher Trimmel,20,0,0,0,1,0,18,0,0,0,14,0,0,2,0,13,7,0,0,0,0,0.0,0,0,0,0,2,7.0,Right Wing Back,Union Berlin,71
9164.0,3895292,Christopher Trimmel,24,0,0,0,3,0,13,0,0,0,7,1,0,2,0,14,10,0,0,0,True,0.0,0,0,2,0,2,7.0,Right Wing Back,Union Berlin,66
9174.0,3895060,Marvin Friedrich,48,4,0,0,2,0,47,1,0,0,15,0,0,5,0,44,4,0,0,0,0,0.203116767,0,4,0,2,5,3.0,Right Center Back,Borussia Mönchengladbach,174
9174.0,3895210,Marvin Friedrich,32,0,0,0,1,0,22,0,0,0,12,0,2,16,1,28,4,0,0,0,0,0.0,0,0,0,0,16,4.0,Center Back,Borussia Mönchengladbach,109
9186.0,3895244,Marnon Busch,16,0,0,0,1,0,10,0,0,0,4,0,0,0,0,11,5,0,0,0,0,0.0,0,0,1,0,0,2.0,Right Back,FC Heidenheim,41
9195.0,3895052,Robert Andrich,4,0,0,0,0,0,4,1,0,0,6,1,0,1,0,4,0,0,0,0,0,0.0,0,0,0,0,1,10.0,Center Defensive Midfield,Bayer Leverkusen,18
9195.0,3895060,Robert Andrich,25,0,0,0,0,0,22,0,1,0,6,0,0,1,0,22,3,0,0,0,0,0.0,0,0,0,0,1,9.0,Right Defensive Midfield,Bayer Leverkusen,82
9195.0,3895067,Robert Andrich,36,0,0,0,0,0,32,0,0,0,1,0,0,0,0,34,2,0,0,0,0,0.0,0,0,0,0,0,11.0,Left Defensive Midfield,Bayer Leverkusen,100
9195.0,3895074,Robert Andrich,32,0,0,0,2,0,30,0,0,0,3,0,0,3,1,25,7,0,0,0,0,0.0,0,0,0,0,3,9.0,Right Defensive Midfield,Bayer Leverkusen,98
9195.0,3895086,Robert Andrich,16,0,0,0,0,0,16,0,0,0,4,0,0,1,1,14,2,0,0,0,0,0.0,0,0,0,0,1,9.0,Right Defensive Midfield,Bayer Leverkusen,52
9195.0,3895095,Robert Andrich,6,0,0,0,2,0,9,0,0,0,3,0,0,0,1,6,0,0,0,0,0,0.0,0,0,0,0,0,11.0,Left Defensive Midfield,Bayer Leverkusen,26
9195.0,3895134,Robert Andrich,5,0,0,0,1,0,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,0,0,13.0,Right Center Midfield,Bayer Leverkusen,14
9195.0,3895139,Robert Andrich,13,0,0,0,0,0,13,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0.0,0,0,0,0,0,9.0,Right Defensive Midfield,Bayer Leverkusen,37
9195.0,3895153,Robert Andrich,68,0,0,0,1,2,54,0,0,0,9,1,1,1,0,66,2,0,0,0,0,0.0,0,0,0,0,1,4.0,Center Back,Bayer Leverkusen,190
9195.0,3895182,Robert Andrich,92,0,0,0,4,1,78,1,0,0,18,2,2,2,0,80,12,0,0,0,0,0.0,0,0,2,1,2,11.0,Left Defensive Midfield,Bayer Leverkusen,265
9195.0,3895194,Robert Andrich,90,1,0,0,4,2,73,0,0,0,10,0,1,3,1,85,5,0,0,0,0,0.13132846,0,0,1,0,3,4.0,Center Back,Bayer Leverkusen,257
9195.0,3895202,Robert Andrich,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,11.0,Left Defensive Midfield,Bayer Leverkusen,4
9195.0,3895210,Robert Andrich,144,1,0,0,3,0,119,0,0,0,9,1,1,1,0,134,10,0,0,0,2,0.025872136,0,1,0,1,1,4.0,Center Back,Bayer Leverkusen,421
9195.0,3895220,Robert Andrich,92,2,0,0,1,0,76,0,0,0,11,1,1,0,0,85,7,0,0,0,0,0.146976736,0,1,1,0,0,9.0,Right Defensive Midfield,Bayer Leverkusen,250
9195.0,3895232,Robert Andrich,35,1,0,0,3,3,29,0,0,0,23,2,0,2,1,31,4,0,0,True,0,0.049609818,0,1,3,0,2,11.0,Left Defensive Midfield,Bayer Leverkusen,127
9195.0,3895244,Robert Andrich,65,2,2,0,6,0,49,2,0,0,18,0,1,3,2,59,6,1,1,0,0,0.09801819,0,1,2,1,3,9.0,Right Defensive Midfield,Bayer Leverkusen,204
9195.0,3895250,Robert Andrich,85,1,0,0,5,1,77,0,0,0,15,2,0,1,0,76,9,0,0,0,2,0.0062867645,1,0,2,3,1,11.0,Left Defensive Midfield,Bayer Leverkusen,251
9195.0,3895258,Robert Andrich,85,0,0,0,1,1,80,2,0,0,8,2,0,1,0,78,7,0,0,0,True,0.0,0,0,1,0,1,11.0,Left Defensive Midfield,Bayer Leverkusen,254
9195.0,3895266,Robert Andrich,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,11.0,Left Defensive Midfield,Bayer Leverkusen,3
9195.0,3895275,Robert Andrich,7,0,0,0,1,0,6,0,0,0,3,0,0,1,0,6,1,0,0,0,0,0.0,0,0,0,0,1,10.0,Center Defensive Midfield,Bayer Leverkusen,23
9195.0,3895286,Robert Andrich,93,3,1,0,6,0,81,1,0,0,12,2,0,1,0,78,15,0,1,0,3,0.28477740900000004,1,2,3,2,1,9.0,Right Defensive Midfield,Bayer Leverkusen,273
9195.0,3895292,Robert Andrich,72,2,2,0,3,1,66,0,1,0,13,4,0,2,0,67,5,1,1,0,True,0.098477819,0,1,1,1,2,9.0,Right Defensive Midfield,Bayer Leverkusen,243
9195.0,3895302,Robert Andrich,88,0,1,0,0,2,77,1,0,0,16,1,0,1,2,82,6,1,0,True,True,0.0,0,0,0,0,1,11.0,Left Defensive Midfield,Bayer Leverkusen,269
9195.0,3895309,Robert Andrich,50,0,0,0,0,3,39,1,0,0,16,2,2,0,0,44,6,0,0,0,0,0.0,0,0,0,0,0,11.0,Left Defensive Midfield,Bayer Leverkusen,152
9195.0,3895320,Robert Andrich,74,4,0,0,2,1,62,0,2,1,17,1,0,0,0,65,9,0,0,0,True,0.313783216,1,2,1,0,0,9.0,Right Defensive Midfield,Bayer Leverkusen,226
9195.0,3895333,Robert Andrich,61,0,0,0,2,0,45,0,0,0,8,1,0,2,0,56,5,0,0,0,0,0.0,0,0,2,0,2,4.0,Center Back,Bayer Leverkusen,165
9195.0,3895340,Robert Andrich,70,2,1,0,2,1,59,0,0,0,5,1,2,0,0,61,9,1,0,0,6,0.09708438999999999,0,2,0,0,0,9.0,Right Defensive Midfield,Bayer Leverkusen,205
9195.0,3895348,Robert Andrich,91,4,4,0,3,0,87,0,1,0,14,1,0,1,0,86,5,3,1,0,2,0.44954254899999996,1,2,3,0,1,9.0,Right Defensive Midfield,Bayer Leverkusen,302
9198.0,3895194,Niklas Dorsch,27,0,1,0,3,0,15,1,1,0,18,2,0,4,1,23,4,1,0,0,0,0.0,0,0,2,1,4,10.0,Center Defensive Midfield,Augsburg,105
9198.0,3895348,Niklas Dorsch,45,1,0,0,0,2,45,0,2,0,11,0,0,2,1,43,2,0,0,0,True,0.034268443,0,1,0,0,2,15.0,Left Center Midfield,Augsburg,160
9201.0,3895086,Nikola Dovedan,16,0,2,0,7,1,15,2,3,0,36,1,0,1,0,11,5,1,1,0,0,0.0,0,0,4,0,1,19.0,Center Attacking Midfield,FC Heidenheim,110
9201.0,3895244,Nikola Dovedan,22,1,2,0,0,2,24,3,2,0,23,0,1,1,3,15,7,2,0,True,True,0.056982346,0,0,0,0,1,15.0,Left Center Midfield,FC Heidenheim,118
9203.0,3895086,Norman Theuerkauf,14,0,0,0,2,0,14,0,0,0,8,1,0,2,0,13,1,0,0,0,0,0.0,0,0,0,0,2,11.0,Left Defensive Midfield,FC Heidenheim,55
9205.0,3895086,Kevin Müller,42,0,0,0,0,0,25,0,0,0,0,0,0,0,0,27,15,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,FC Heidenheim,117
9205.0,3895244,Kevin Müller,38,0,0,0,1,0,16,0,0,0,2,0,0,0,1,25,13,0,0,0,0,0.0,0,0,1,0,0,1.0,Goalkeeper,FC Heidenheim,103
9209.0,3895067,Tim Skarke,5,2,1,0,1,0,12,0,1,0,4,1,0,0,0,4,1,0,1,0,0,0.036261563,0,2,1,0,0,24.0,Left Center Forward,Darmstadt 98,33
9209.0,3895220,Tim Skarke,35,0,0,0,1,0,35,2,1,0,22,0,1,1,3,24,11,0,0,0,2,0.0,0,0,0,0,1,12.0,Right Midfield,Darmstadt 98,135
9219.0,3895067,Tobias Kempe,8,0,0,0,1,0,9,1,0,0,6,0,0,0,0,6,2,0,0,0,True,0.0,0,0,1,0,0,12.0,Right Midfield,Darmstadt 98,31
9221.0,3895194,Phillip Tietz,23,1,0,0,5,0,30,1,0,0,35,3,0,3,0,20,3,0,0,0,0,0.12377237,0,1,2,1,3,22.0,Right Center Forward,Augsburg,123
9221.0,3895348,Phillip Tietz,25,0,1,0,0,0,34,2,2,0,9,1,0,1,0,16,9,1,0,0,True,0.0,0,0,0,0,1,24.0,Left Center Forward,Augsburg,104
9222.0,3895067,Fabian Holland,27,0,0,0,3,1,31,1,1,0,26,2,1,3,0,21,6,0,0,0,0,0.0,0,0,0,1,3,15.0,Left Center Midfield,Darmstadt 98,130
9222.0,3895220,Fabian Holland,20,0,0,0,4,2,20,3,0,1,25,2,0,0,1,18,2,0,0,0,True,0.0,0,0,2,0,0,11.0,Left Defensive Midfield,Darmstadt 98,100
9225.0,3895067,Marvin Mehlem,29,0,0,0,5,2,24,2,0,0,23,2,0,0,3,23,6,0,0,0,2,0.0,0,0,2,2,0,13.0,Right Center Midfield,Darmstadt 98,129
9225.0,3895220,Marvin Mehlem,14,0,0,0,1,1,15,1,2,0,10,2,0,0,1,14,0,0,0,0,0,0.0,0,0,1,0,0,11.0,Left Defensive Midfield,Darmstadt 98,68
9227.0,3895194,Sven Michel,3,0,0,0,1,0,6,1,0,0,5,2,0,1,0,2,1,0,0,0,0,0.0,0,0,0,0,1,22.0,Right Center Forward,Augsburg,23
9227.0,3895348,Sven Michel,7,0,0,0,4,0,9,1,0,0,6,0,0,0,0,2,5,0,0,0,True,0.0,0,0,3,0,0,24.0,Left Center Forward,Augsburg,36
9230.0,3895182,Christopher Antwi-Adjej,19,1,0,0,4,1,25,1,0,0,12,1,1,0,0,11,8,0,0,0,2,0.06309424,0,1,2,1,0,21.0,Left Wing,Bochum,79
9397.0,3895286,Pavel Kadeřábek,39,0,2,0,2,0,33,1,0,0,18,2,0,2,1,22,17,0,2,0,True,0.0,0,0,0,0,2,7.0,Right Wing Back,Hoffenheim,121
9402.0,3895292,Rani Khedira,18,1,0,0,3,0,13,0,0,0,9,1,0,1,0,15,3,0,0,0,0,0.048803795,0,1,2,0,1,10.0,Center Defensive Midfield,Union Berlin,58
9410.0,3895158,Marius Wolf,44,0,1,0,4,1,31,1,0,0,23,0,1,1,1,28,16,1,0,0,0,0.0,0,0,2,2,1,2.0,Right Back,Borussia Dortmund,151
9410.0,3895309,Marius Wolf,38,1,1,0,1,0,30,0,0,0,12,1,0,0,0,30,8,0,1,0,0,0.05357171,0,1,1,0,0,2.0,Right Back,Borussia Dortmund,108
10012.0,3895167,Josha Mamadou Karaboue Vagnoman,42,1,0,0,5,0,39,0,1,0,12,1,0,0,1,38,4,0,0,True,0,0.26228788,0,1,3,0,0,7.0,Right Wing Back,VfB Stuttgart,145
10014.0,3895139,Kevin Behrens,5,0,0,0,0,0,10,0,0,0,12,1,0,0,0,3,2,0,0,0,0,0.0,0,0,0,0,0,23.0,Center Forward,Union Berlin,32
10014.0,3895266,Kevin Behrens,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,23.0,Center Forward,Wolfsburg,5
10016.0,3895107,Leart Paqarada,54,0,2,0,1,0,40,0,0,0,6,1,0,4,1,39,15,1,1,0,3,0.0,0,0,0,0,4,6.0,Left Back,FC Köln,146
10016.0,3895258,Leart Paqarada,8,0,0,0,0,0,5,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0.0,0,0,0,0,1,6.0,Left Back,FC Köln,23
10303.0,3895086,Patrick Mainka,31,0,0,0,1,0,24,0,1,0,23,0,0,6,1,29,2,0,0,0,0,0.0,0,0,0,1,6,3.0,Right Center Back,FC Heidenheim,116
10303.0,3895244,Patrick Mainka,51,0,2,0,8,0,35,1,0,0,23,1,0,5,2,41,10,1,1,0,0,0.0,0,0,4,1,5,3.0,Right Center Back,FC Heidenheim,173
10336.0,3895052,Alejandro Grimaldo García,41,1,2,0,1,0,31,0,0,0,10,1,0,0,0,31,10,2,0,0,0,0.12706259,0,1,0,1,0,8.0,Left Wing Back,Bayer Leverkusen,120
10336.0,3895060,Alejandro Grimaldo García,62,1,1,0,3,0,51,2,1,0,5,1,0,1,0,51,11,0,1,True,2,0.10086409,0,1,0,1,1,8.0,Left Wing Back,Bayer Leverkusen,180
10336.0,3895067,Alejandro Grimaldo García,58,4,1,0,3,1,48,0,1,0,7,0,0,0,1,47,11,0,1,0,0,0.303538804,0,3,1,2,0,8.0,Left Wing Back,Bayer Leverkusen,177
10336.0,3895074,Alejandro Grimaldo García,66,2,2,0,6,1,50,3,0,0,16,0,1,3,0,58,8,0,2,0,3,0.0989168,1,1,2,2,3,8.0,Left Wing Back,Bayer Leverkusen,214
10336.0,3895086,Alejandro Grimaldo García,68,1,0,0,3,2,56,1,0,0,9,0,0,1,1,59,9,0,0,True,True,0.10766188,0,0,0,2,1,8.0,Left Wing Back,Bayer Leverkusen,198
10336.0,3895095,Alejandro Grimaldo García,67,2,3,0,4,1,43,2,0,0,23,1,0,4,3,55,12,1,2,0,0,0.129040395,1,1,2,1,4,8.0,Left Wing Back,Bayer Leverkusen,222
10336.0,3895107,Alejandro Grimaldo García,89,2,2,0,0,1,85,2,0,0,17,0,1,1,0,81,8,1,1,True,True,0.1161121034,0,1,0,0,1,8.0,Left Wing Back,Bayer Leverkusen,286
10336.0,3895113,Alejandro Grimaldo García,62,1,1,0,2,2,51,0,1,0,10,3,0,2,0,55,7,0,1,0,2,0.12249167,1,0,1,0,2,8.0,Left Wing Back,Bayer Leverkusen,193
10336.0,3895121,Alejandro Grimaldo García,55,1,1,0,4,0,44,2,0,0,7,1,2,3,2,47,8,1,0,0,0,0.007893321,0,1,2,1,3,8.0,Left Wing Back,Bayer Leverkusen,181
10336.0,3895134,Alejandro Grimaldo García,59,3,1,0,1,1,53,0,0,0,18,0,0,4,3,52,7,0,1,0,True,0.152171617,2,0,1,0,4,8.0,Left Wing Back,Bayer Leverkusen,198
10336.0,3895139,Alejandro Grimaldo García,72,2,1,0,1,0,65,0,0,0,6,0,0,1,1,63,9,0,1,True,True,0.036478808,1,1,0,0,1,8.0,Left Wing Back,Bayer Leverkusen,216
10336.0,3895153,Alejandro Grimaldo García,66,2,1,0,2,1,61,2,0,0,17,1,0,1,0,54,12,1,0,0,2,0.08750095199999999,1,0,1,0,1,8.0,Left Wing Back,Bayer Leverkusen,204
10336.0,3895158,Alejandro Grimaldo García,88,4,1,0,0,0,78,1,0,0,3,0,0,1,1,62,26,1,0,0,0,0.122428113,0,3,0,0,1,8.0,Left Wing Back,Bayer Leverkusen,249
10336.0,3895167,Alejandro Grimaldo García,64,3,1,0,2,1,56,1,1,0,11,0,0,1,1,50,14,1,0,0,5,0.137512946,0,2,1,1,1,8.0,Left Wing Back,Bayer Leverkusen,198
10336.0,3895180,Alejandro Grimaldo García,47,2,1,0,7,2,36,1,0,0,14,0,0,1,1,40,7,0,1,0,True,0.14433041000000002,0,0,0,2,1,8.0,Left Wing Back,Bayer Leverkusen,165
10336.0,3895182,Alejandro Grimaldo García,72,1,3,0,0,0,71,3,2,0,5,0,0,2,0,64,8,2,1,True,2,0.4563931,0,1,0,0,2,8.0,Left Wing Back,Bayer Leverkusen,228
10336.0,3895194,Alejandro Grimaldo García,92,3,2,0,1,3,83,1,1,0,7,0,0,0,0,75,17,2,0,True,3,0.12872912,0,1,1,0,0,8.0,Left Wing Back,Bayer Leverkusen,269
10336.0,3895202,Alejandro Grimaldo García,71,2,1,0,1,1,67,1,0,0,9,1,1,1,0,62,9,1,0,2,3,0.068947707,0,2,0,1,1,8.0,Left Wing Back,Bayer Leverkusen,218
10336.0,3895210,Alejandro Grimaldo García,93,3,3,0,2,2,95,4,2,0,15,0,0,0,1,82,11,2,1,0,3,0.21722592599999999,0,3,1,0,0,8.0,Left Wing Back,Bayer Leverkusen,320
10336.0,3895220,Alejandro Grimaldo García,75,0,3,0,3,2,70,1,2,0,4,0,1,1,0,59,16,2,1,True,4,0.0,0,0,2,0,1,8.0,Left Wing Back,Bayer Leverkusen,223
10336.0,3895232,Alejandro Grimaldo García,46,1,0,0,0,1,38,0,3,0,10,0,0,1,1,41,5,0,0,0,2,0.15563484,1,0,0,0,1,8.0,Left Wing Back,Bayer Leverkusen,134
10336.0,3895244,Alejandro Grimaldo García,84,1,3,0,4,1,68,0,0,0,16,1,0,1,1,63,21,0,3,0,6,0.05416238,0,1,0,4,1,8.0,Left Wing Back,Bayer Leverkusen,247
10336.0,3895250,Alejandro Grimaldo García,65,3,1,0,0,0,53,1,1,0,15,1,0,2,0,49,16,1,0,0,2,0.11348829399999999,0,2,0,0,2,8.0,Left Wing Back,Bayer Leverkusen,191
